2145,908
2147,895
2148,903
2150,890
2151,891
2153,900
2154,899
2155,894
2156,911
2157,912
2158,906
2161,923
2168,927
2169,928
2170,918
2172,916
2175,932
2176,929
2182,924
2183,936
2184,934
2186,939
2187,940
2188,942
2191,938
2192,950
2195,953
2197,944
2199,956
2200,957
2201,955
2210,970
2211,971
2212,965
2213,966
2214,960
2215,959
2216,958
2217,1251
2225,967
2228,972
2230,985
2231,993
2232,990
2233,975
2237,997
2240,982
2241,994
2243,1001
2246,1013
2247,1007
2249,1011
2250,999
2254,1012
2256,996
2257,1010
2259,1003
2261,1014
2262,1017
2263,1015
2264,1016
2267,1025
2271,1020
2272,1021
2274,1030
2275,1031
2279,1024
2281,1028
2282,1041
2284,1040
2288,1046
2289,1054
2290,1055
2291,1056
2293,1042
2294,1047
2296,1048
2297,1038
2302,1052
2303,1062
2304,1043
2306,1076
2307,1065
2309,1064
2310,1066
2314,1059
2315,1060
2316,1061
2317,1081
2318,1063
2320,1075
2322,1067
2323,1068
2327,1074
2328,1092
2329,1093
2332,1088
2333,1076
2334,1095
2336,1086
2337,1080
2339,1097
2340,1083
2341,1101
2342,1082
2344,1085
2346,1099
2348,1102
2350,1103
2351,1098
2352,1105
2354,1113
2356,1106
2357,1110
2359,1108
2360,1109
2361,1111
2362,1119
2363,1121
2364,1122
2365,1125
2366,1127
2367,1120
2369,1123
2370,1126
2373,1129
2375,1130
2376,1131
2378,1128
2380,1137
2384,1148
2385,1143
2386,1151
2391,1153
2393,1155
2397,1152
2398,1161
2399,1162
2400,1157
2401,1156
2402,1164
2403,1154
2411,1167
2412,1165
2414,1168
2415,1166
2416,1175
2417,1176
2418,1177
2419,1178
2420,1182
2421,1186
2422,1187
2423,1180
2424,1181
2425,1183
2429,1190
2433,1193
2435,1195
2437,1196
2441,1199
2442,1197
2446,1201
2448,1208
2449,1216
2450,1206
2451,1207
2453,1212
2454,1203
2455,1204
2456,1221
2457,1209
2459,1223
2460,1217
2462,1231
2464,1224
2466,1228
2467,1227
2469,1234
2471,1236
2472,1238
2473,1232
2477,1235
2478,1245
2479,1237
2480,1244
2482,1243
2484,1253
2489,1261
2490,1241
2492,1256
2493,1260
2495,1264
2496,1275
2499,1251
2500,1254
2501,1252
2504,1278
2505,1277
2508,1281
2509,1282
2510,1262
2511,1294
2512,1266
2514,1270
2515,1271
2523,1290
2525,1273
2527,1295
2532,1299
2533,1297
2535,1303
2536,1286
2538,1283
2539,1287
2540,1288
2542,1311
2543,1306
2544,1289
2546,1291
2548,1296
2550,1309
2551,1310
2554,1301
2556,1060
2557,1061
2559,1331
2561,1321
2562,1324
2563,1312
2565,1328
2566,1329
2567,1316
2568,1334
2569,1319
2570,1335
2576,1344
2578,1348
2579,1349
2580,1350
2581,1342
2582,1354
2583,1346
2585,1356
2587,1338
2588,1358
2589,1339
2593,1360
2594,1359
2596,1357
2597,1371
2599,1362
2600,1375
2603,1361
2605,1374
2608,1377
2610,1373
2611,1385
2614,1381
2616,1367
2617,1379
2618,1380
2625,1393
2626,1388
2628,1382
2629,1383
2630,1396
2632,1398
2633,1397
2634,1389
2636,1399
2637,1404
2641,1403
2642,1412
2644,1406
2645,1413
2646,1416
2647,1417
2651,1401
2655,1415
2656,1422
2657,1407
2659,1419
2660,1429
2661,1410
2662,1427
2663,1428
2664,1421
2665,1426
2667,1414
2669,1434
2670,1449
2671,1443
2672,1444
2674,1431
2675,1432
2676,1438
2677,1439
2678,1440
2679,1446
2680,1447
2682,1453
2683,1451
2684,1452
2688,1458
2689,1462
2690,1463
2696,1456
2697,1467
2699,1468
2702,1475
2703,1473
2704,1459
2706,1479
2707,1478
2708,1486
2709,1489
2710,1480
2711,1487
2712,1481
2714,1483
2715,1484
2716,1485
2717,1472
2718,1496
2720,1494
2727,1500
2734,1509
